Portfolio;Date;Identifier;Amount
UNDESIRED MOMENTUM;2020-01-01 00:00:00;CAH UN Equity;-0.001670943
UNDESIRED MOMENTUM;2020-01-01 00:00:00;JCI UN Equity;-0.001413669
UNDESIRED MOMENTUM;2020-01-01 00:00:00;MXIM UW Equity;-0.012165612
UNDESIRED MOMENTUM;2020-01-01 00:00:00;CB UN Equity;-0.005505491
UNDESIRED MOMENTUM;2020-01-01 00:00:00;UNM UN Equity;-0.006808312
UNDESIRED MOMENTUM;2020-01-01 00:00:00;IFF UN Equity;-0.000603591
UNDESIRED MOMENTUM;2020-01-01 00:00:00;PNW UN Equity;-0.012427217
UNDESIRED MOMENTUM;2020-01-01 00:00:00;EIX UN Equity;0.003275181
UNDESIRED MOMENTUM;2020-01-01 00:00:00;ROST UW Equity;-0.002611929
UNDESIRED MOMENTUM;2020-01-01 00:00:00;CCI UN Equity;-0.003446819
UNDESIRED MOMENTUM;2020-01-01 00:00:00;AMT UN Equity;0.003169479
UNDESIRED MOMENTUM;2020-01-01 00:00:00;JBHT UW Equity;-0.005617953
UNDESIRED MOMENTUM;2020-01-01 00:00:00;PBCT UW Equity;-0.004036116
UNDESIRED MOMENTUM;2020-01-01 00:00:00;DRI UN Equity;0.001145382
UNDESIRED MOMENTUM;2020-01-01 00:00:00;KSU UN Equity;-0.002234375
UNDESIRED MOMENTUM;2020-01-01 00:00:00;ELV UN Equity;0.00167741
UNDESIRED MOMENTUM;2020-01-01 00:00:00;STZ UN Equity;-0.008078285
UNDESIRED MOMENTUM;2020-01-01 00:00:00;AJG UN Equity;0.000128048
UNDESIRED MOMENTUM;2020-01-01 00:00:00;ZBRA UW Equity;0.000859057
UNDESIRED MOMENTUM;2020-01-01 00:00:00;HOG UN Equity;0.000654019
UNDESIRED MOMENTUM;2020-01-01 00:00:00;BA UN Equity;0.002312588
UNDESIRED MOMENTUM;2020-01-01 00:00:00;ECL UN Equity;0.002481804
UNDESIRED MOMENTUM;2020-01-01 00:00:00;UDR UN Equity;-0.00102332
UNDESIRED MOMENTUM;2020-01-01 00:00:00;KEY UN Equity;0.004405284
UNDESIRED MOMENTUM;2020-01-01 00:00:00;OMC UN Equity;0.001318598
UNDESIRED MOMENTUM;2020-01-01 00:00:00;VTR UN Equity;-0.004496569
UNDESIRED MOMENTUM;2020-01-01 00:00:00;DHI UN Equity;-0.001427447
UNDESIRED MOMENTUM;2020-01-01 00:00:00;L UN Equity;-0.001818353
UNDESIRED MOMENTUM;2020-01-01 00:00:00;SPG UN Equity;0.00211614
UNDESIRED MOMENTUM;2020-01-01 00:00:00;BBWI UN Equity;-0.002265187
UNDESIRED MOMENTUM;2020-01-01 00:00:00;LEG UN Equity;-0.001880967
UNDESIRED MOMENTUM;2020-01-01 00:00:00;CMCSA UW Equity;-0.005660465
UNDESIRED MOMENTUM;2020-01-01 00:00:00;TSCO UW Equity;-0.005930583
UNDESIRED MOMENTUM;2020-01-01 00:00:00;ACN UN Equity;0.001307026
UNDESIRED MOMENTUM;2020-01-01 00:00:00;AVY UN Equity;0.006400637
UNDESIRED MOMENTUM;2020-01-01 00:00:00;GRMN UW Equity;-0.002828201
UNDESIRED MOMENTUM;2020-01-01 00:00:00;T UN Equity;0.004489771
UNDESIRED MOMENTUM;2020-01-01 00:00:00;PLD UN Equity;0.014082133
UNDESIRED MOMENTUM;2020-01-01 00:00:00;GEN UW Equity;0.003079404
UNDESIRED MOMENTUM;2020-01-01 00:00:00;WM UN Equity;-0.003593713
UNDESIRED MOMENTUM;2020-01-01 00:00:00;BRK/B UN Equity;-0.006457466
UNDESIRED MOMENTUM;2020-01-01 00:00:00;FCX UN Equity;0.000713028
UNDESIRED MOMENTUM;2020-01-01 00:00:00;EG UN Equity;0.000423728
UNDESIRED MOMENTUM;2020-01-01 00:00:00;AES UN Equity;0.004071495
UNDESIRED MOMENTUM;2020-01-01 00:00:00;AME UN Equity;0.005995017
UNDESIRED MOMENTUM;2020-02-01 00:00:00;LNC UN Equity;0.000958166
UNDESIRED MOMENTUM;2020-02-01 00:00:00;FI UW Equity;0.001477931
UNDESIRED MOMENTUM;2020-02-01 00:00:00;FE UN Equity;0.008061679
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CAH UN Equity;-0.001700635
UNDESIRED MOMENTUM;2020-02-01 00:00:00;EXPD UW Equity;-0.005114711
UNDESIRED MOMENTUM;2020-02-01 00:00:00;LOW UN Equity;-0.009144346
UNDESIRED MOMENTUM;2020-02-01 00:00:00;TSCO UW Equity;-0.005647293
UNDESIRED MOMENTUM;2020-02-01 00:00:00;JCI UN Equity;-0.001310466
UNDESIRED MOMENTUM;2020-02-01 00:00:00;WAT UN Equity;-0.003856589
UNDESIRED MOMENTUM;2020-02-01 00:00:00;FTI UN Equity;-0.00125596
UNDESIRED MOMENTUM;2020-02-01 00:00:00;COST UW Equity;0.012583899
UNDESIRED MOMENTUM;2020-02-01 00:00:00;SWK UN Equity;-0.002815885
UNDESIRED MOMENTUM;2020-02-01 00:00:00;COR UN Equity;0.006345056
UNDESIRED MOMENTUM;2020-02-01 00:00:00;DVA UN Equity;0.003217237
UNDESIRED MOMENTUM;2020-02-01 00:00:00;STE UN Equity;0.005388322
UNDESIRED MOMENTUM;2020-02-01 00:00:00;XRX UN Equity;0.002474405
UNDESIRED MOMENTUM;2020-02-01 00:00:00;JBHT UW Equity;-0.005019877
UNDESIRED MOMENTUM;2020-02-01 00:00:00;MCO UN Equity;0.001875003
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CAG UN Equity;-0.00010472
UNDESIRED MOMENTUM;2020-02-01 00:00:00;SNA UN Equity;-0.006140353
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CVX UN Equity;0.003378033
UNDESIRED MOMENTUM;2020-02-01 00:00:00;SEE UN Equity;-0.003896118
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CHRW UW Equity;-0.000990218
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ANSS UW Equity;0.009118804
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CMS UN Equity;-0.003418676
UNDESIRED MOMENTUM;2020-02-01 00:00:00;MTB UN Equity;-0.001793715
UNDESIRED MOMENTUM;2020-02-01 00:00:00;M UN Equity;-0.000493578
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ED UN Equity;-0.006693437
UNDESIRED MOMENTUM;2020-02-01 00:00:00;TMO UN Equity;0.003048144
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CERN UW Equity;0.005326013
UNDESIRED MOMENTUM;2020-02-01 00:00:00;BKNG UW Equity;0.001616355
UNDESIRED MOMENTUM;2020-02-01 00:00:00;IVZ UN Equity;0.005271153
UNDESIRED MOMENTUM;2020-02-01 00:00:00;MET UN Equity;-0.004781814
UNDESIRED MOMENTUM;2020-02-01 00:00:00;JPM UN Equity;0.004826896
UNDESIRED MOMENTUM;2020-02-01 00:00:00;GPC UN Equity;0.002678179
UNDESIRED MOMENTUM;2020-02-01 00:00:00;HD UN Equity;-0.000101633
UNDESIRED MOMENTUM;2020-02-01 00:00:00;DRI UN Equity;0.000959158
UNDESIRED MOMENTUM;2020-02-01 00:00:00;NTRS UW Equity;0.001876011
UNDESIRED MOMENTUM;2020-02-01 00:00:00;IP UN Equity;-0.009216832
UNDESIRED MOMENTUM;2020-02-01 00:00:00;PWR UN Equity;0.010123729
UNDESIRED MOMENTUM;2020-02-01 00:00:00;MMM UN Equity;-0.001937798
UNDESIRED MOMENTUM;2020-02-01 00:00:00;PKG UN Equity;-0.000729094
UNDESIRED MOMENTUM;2020-02-01 00:00:00;WEC UN Equity;0.008825488
UNDESIRED MOMENTUM;2020-02-01 00:00:00;MSI UN Equity;0.006264944
UNDESIRED MOMENTUM;2020-02-01 00:00:00;SO UN Equity;0.009879963
UNDESIRED MOMENTUM;2020-02-01 00:00:00;DLTR UW Equity;-0.003910662
UNDESIRED MOMENTUM;2020-02-01 00:00:00;IEX UN Equity;-0.001162039
UNDESIRED MOMENTUM;2020-02-01 00:00:00;NOV UN Equity;0.003478423
UNDESIRED MOMENTUM;2020-02-01 00:00:00;EL UN Equity;0.006957193
UNDESIRED MOMENTUM;2020-02-01 00:00:00;A UN Equity;-0.007526433
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CL UN Equity;-0.001268008
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ESS UN Equity;-0.003481055
UNDESIRED MOMENTUM;2020-02-01 00:00:00;AMGN UW Equity;-0.004102186
UNDESIRED MOMENTUM;2020-02-01 00:00:00;DIS UN Equity;-0.001264976
UNDESIRED MOMENTUM;2020-02-01 00:00:00;WM UN Equity;-0.003272139
UNDESIRED MOMENTUM;2020-02-01 00:00:00;VLO UN Equity;-0.001394914
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ECL UN Equity;0.002283624
UNDESIRED MOMENTUM;2020-02-01 00:00:00;HBAN UW Equity;-0.000826843
UNDESIRED MOMENTUM;2020-02-01 00:00:00;TJX UN Equity;0.006764504
UNDESIRED MOMENTUM;2020-02-01 00:00:00;RSG UN Equity;-0.00553008
UNDESIRED MOMENTUM;2020-02-01 00:00:00;HUM UN Equity;-0.000921021
UNDESIRED MOMENTUM;2020-02-01 00:00:00;PPL UN Equity;0.003553414
UNDESIRED MOMENTUM;2020-02-01 00:00:00;OMC UN Equity;0.001213019
UNDESIRED MOMENTUM;2020-02-01 00:00:00;DTE UN Equity;0.001030574
UNDESIRED MOMENTUM;2020-02-01 00:00:00;MDT UN Equity;-0.003395084
UNDESIRED MOMENTUM;2020-02-01 00:00:00;FITB UW Equity;-0.000857569
UNDESIRED MOMENTUM;2020-02-01 00:00:00;INTC UW Equity;-0.003434088
UNDESIRED MOMENTUM;2020-02-01 00:00:00;MRK UN Equity;-0.006398126
UNDESIRED MOMENTUM;2020-02-01 00:00:00;LEG UN Equity;-0.001567538
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ABMD UW Equity;-0.006298494
UNDESIRED MOMENTUM;2020-02-01 00:00:00;DOC UN Equity;0.004092429
UNDESIRED MOMENTUM;2020-02-01 00:00:00;MCD UN Equity;-0.006206819
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ATVI UW Equity;-0.001296118
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CTAS UW Equity;0.004793243
UNDESIRED MOMENTUM;2020-02-01 00:00:00;RL UN Equity;-0.000144119
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CTSH UW Equity;-0.001682527
UNDESIRED MOMENTUM;2020-02-01 00:00:00;NSC UN Equity;-0.00272288
UNDESIRED MOMENTUM;2020-02-01 00:00:00;FMC UN Equity;0.00784377
UNDESIRED MOMENTUM;2020-02-01 00:00:00;IFF UN Equity;-0.000551431
UNDESIRED MOMENTUM;2020-02-01 00:00:00;MSFT UW Equity;0.002105619
UNDESIRED MOMENTUM;2020-02-01 00:00:00;COO UN Equity;-0.006069944
UNDESIRED MOMENTUM;2020-02-01 00:00:00;PLD UN Equity;0.012778232
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CMCSA UW Equity;-0.005298741
UNDESIRED MOMENTUM;2020-02-01 00:00:00;GE UN Equity;0.007414949
UNDESIRED MOMENTUM;2020-02-01 00:00:00;MCK UN Equity;0.009298532
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ALXN UW Equity;-0.000584476
UNDESIRED MOMENTUM;2020-02-01 00:00:00;K UN Equity;-0.004543364
UNDESIRED MOMENTUM;2020-02-01 00:00:00;RHI UN Equity;-0.002029052
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ALGN UW Equity;-0.003698689
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CSCO UW Equity;-0.001211856
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ETN UN Equity;-0.003452185
UNDESIRED MOMENTUM;2020-02-01 00:00:00;SRE UN Equity;0.002585393
UNDESIRED MOMENTUM;2020-02-01 00:00:00;C UN Equity;0.001756804
UNDESIRED MOMENTUM;2020-02-01 00:00:00;WY UN Equity;0.004628597
UNDESIRED MOMENTUM;2020-02-01 00:00:00;GRMN UW Equity;-0.00257849
UNDESIRED MOMENTUM;2020-02-01 00:00:00;DD UN Equity;-0.00023011
UNDESIRED MOMENTUM;2020-02-01 00:00:00;KO UN Equity;-0.007532032
UNDESIRED MOMENTUM;2020-02-01 00:00:00;AFL UN Equity;-0.005152301
UNDESIRED MOMENTUM;2020-02-01 00:00:00;AON UN Equity;0.005326121
UNDESIRED MOMENTUM;2020-02-01 00:00:00;GS UN Equity;0.004560329
UNDESIRED MOMENTUM;2020-02-01 00:00:00;GD UN Equity;-0.01338564
UNDESIRED MOMENTUM;2020-02-01 00:00:00;BBWI UN Equity;-0.002118487
UNDESIRED MOMENTUM;2020-02-01 00:00:00;VAR UN Equity;0.00090389
UNDESIRED MOMENTUM;2020-02-01 00:00:00;PCAR UW Equity;0.000220024
UNDESIRED MOMENTUM;2020-02-01 00:00:00;REGN UW Equity;0.001412265
UNDESIRED MOMENTUM;2020-02-01 00:00:00;RJF UN Equity;-0.005638265
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ADBE UW Equity;0.003285265
UNDESIRED MOMENTUM;2020-02-01 00:00:00;RVTY UN Equity;-0.008353857
UNDESIRED MOMENTUM;2020-02-01 00:00:00;VNO UN Equity;-0.002499967
UNDESIRED MOMENTUM;2020-02-01 00:00:00;SCHW UN Equity;5.66315E-05
UNDESIRED MOMENTUM;2020-02-01 00:00:00;VTR UN Equity;-0.004178716
UNDESIRED MOMENTUM;2020-02-01 00:00:00;GIS UN Equity;0.00252915
UNDESIRED MOMENTUM;2020-02-01 00:00:00;FIS UN Equity;-0.00111979
UNDESIRED MOMENTUM;2020-02-01 00:00:00;BMY UN Equity;0.002707182
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CPB UN Equity;0.001936376
UNDESIRED MOMENTUM;2020-02-01 00:00:00;EOG UN Equity;-0.002476107
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ALB UN Equity;-0.00331592
UNDESIRED MOMENTUM;2020-02-01 00:00:00;DUK UN Equity;-0.001150588
UNDESIRED MOMENTUM;2020-02-01 00:00:00;SPG UN Equity;0.001956099
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ALK UN Equity;0.001004613
UNDESIRED MOMENTUM;2020-02-01 00:00:00;SLG UN Equity;-0.002196016
UNDESIRED MOMENTUM;2020-02-01 00:00:00;AMT UN Equity;0.003101915
UNDESIRED MOMENTUM;2020-02-01 00:00:00;TFC UN Equity;-0.001029421
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ZION UW Equity;0.005716384
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ACN UN Equity;0.001150216
UNDESIRED MOMENTUM;2020-02-01 00:00:00;NI UN Equity;-0.010832751
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ODFL UW Equity;0.00415203
UNDESIRED MOMENTUM;2020-02-01 00:00:00;STZ UN Equity;-0.007395299
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CCI UN Equity;-0.003296147
UNDESIRED MOMENTUM;2020-02-01 00:00:00;BIIB UW Equity;0.001989401
UNDESIRED MOMENTUM;2020-02-01 00:00:00;AEE UN Equity;-0.004582929
UNDESIRED MOMENTUM;2020-02-01 00:00:00;BRK/B UN Equity;-0.005936967
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ZBH UN Equity;0.001977806
UNDESIRED MOMENTUM;2020-02-01 00:00:00;MO UN Equity;-0.00359697
UNDESIRED MOMENTUM;2020-02-01 00:00:00;QCOM UW Equity;-0.003425603
UNDESIRED MOMENTUM;2020-02-01 00:00:00;XLNX UW Equity;-0.004324883
UNDESIRED MOMENTUM;2020-02-01 00:00:00;NVDA UW Equity;0.003198997
UNDESIRED MOMENTUM;2020-02-01 00:00:00;BK UN Equity;-0.008160279
UNDESIRED MOMENTUM;2020-02-01 00:00:00;MAA UN Equity;0.013414185
UNDESIRED MOMENTUM;2020-02-01 00:00:00;SYY UN Equity;0.001753498
UNDESIRED MOMENTUM;2020-02-01 00:00:00;HRL UN Equity;-0.002054398
UNDESIRED MOMENTUM;2020-02-01 00:00:00;YUM UN Equity;-0.00436072
UNDESIRED MOMENTUM;2020-02-01 00:00:00;USB UN Equity;-0.005976401
UNDESIRED MOMENTUM;2020-02-01 00:00:00;KMB UN Equity;-0.000349581
UNDESIRED MOMENTUM;2020-02-01 00:00:00;SBAC UW Equity;-0.000521182
UNDESIRED MOMENTUM;2020-02-01 00:00:00;KIM UN Equity;0.005403027
UNDESIRED MOMENTUM;2020-02-01 00:00:00;DISH UW Equity;0.002990414
UNDESIRED MOMENTUM;2020-02-01 00:00:00;HSIC UW Equity;0.002172656
UNDESIRED MOMENTUM;2020-02-01 00:00:00;PGR UN Equity;0.004661204
UNDESIRED MOMENTUM;2020-02-01 00:00:00;WFC UN Equity;-0.002170913
UNDESIRED MOMENTUM;2020-02-01 00:00:00;F UN Equity;0.003674855
UNDESIRED MOMENTUM;2020-02-01 00:00:00;TGT UN Equity;0.010170883
UNDESIRED MOMENTUM;2020-02-01 00:00:00;AAPL UW Equity;0.013798775
UNDESIRED MOMENTUM;2020-02-01 00:00:00;GWW UN Equity;0.001986301
UNDESIRED MOMENTUM;2020-02-01 00:00:00;BBY UN Equity;0.007546482
UNDESIRED MOMENTUM;2020-02-01 00:00:00;EQR UN Equity;0.001303236
UNDESIRED MOMENTUM;2020-02-01 00:00:00;HAL UN Equity;-0.006637991
UNDESIRED MOMENTUM;2020-02-01 00:00:00;HIG UN Equity;0.003183916
UNDESIRED MOMENTUM;2020-02-01 00:00:00;BKR UN Equity;-0.000928761
UNDESIRED MOMENTUM;2020-02-01 00:00:00;TPR UN Equity;-0.005612343
UNDESIRED MOMENTUM;2020-02-01 00:00:00;EFX UN Equity;0.00185823
UNDESIRED MOMENTUM;2020-02-01 00:00:00;EIX UN Equity;0.002874715
UNDESIRED MOMENTUM;2020-02-01 00:00:00;LLY UN Equity;-0.003658079
UNDESIRED MOMENTUM;2020-02-01 00:00:00;RMD UN Equity;0.002585833
UNDESIRED MOMENTUM;2020-02-01 00:00:00;WELL UN Equity;-0.003870411
UNDESIRED MOMENTUM;2020-02-01 00:00:00;BA UN Equity;0.001998983
UNDESIRED MOMENTUM;2020-02-01 00:00:00;TFX UN Equity;0.00258738
UNDESIRED MOMENTUM;2020-02-01 00:00:00;NKE UN Equity;-0.005647614
UNDESIRED MOMENTUM;2020-02-01 00:00:00;MGM UN Equity;-0.001795352
UNDESIRED MOMENTUM;2020-02-01 00:00:00;FLS UN Equity;0.002830395
UNDESIRED MOMENTUM;2020-02-01 00:00:00;UNP UN Equity;-0.004514167
UNDESIRED MOMENTUM;2020-02-01 00:00:00;BALL UN Equity;-0.005344885
UNDESIRED MOMENTUM;2020-02-01 00:00:00;GL UN Equity;0.005287259
UNDESIRED MOMENTUM;2020-02-01 00:00:00;UDR UN Equity;-0.000960737
UNDESIRED MOMENTUM;2020-02-01 00:00:00;HRB UN Equity;-0.005687313
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CCL UN Equity;-0.002216709
UNDESIRED MOMENTUM;2020-02-01 00:00:00;HP UN Equity;0.004278632
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CNP UN Equity;0.003789105
UNDESIRED MOMENTUM;2020-02-01 00:00:00;COF UN Equity;0.005767832
UNDESIRED MOMENTUM;2020-02-01 00:00:00;BAC UN Equity;0.01087282
UNDESIRED MOMENTUM;2020-02-01 00:00:00;BEN UN Equity;-0.003288269
UNDESIRED MOMENTUM;2020-02-01 00:00:00;PVH UN Equity;0.001962425
UNDESIRED MOMENTUM;2020-02-01 00:00:00;BSX UN Equity;-0.005246687
UNDESIRED MOMENTUM;2020-02-01 00:00:00;IRM UN Equity;-0.015423111
UNDESIRED MOMENTUM;2020-02-01 00:00:00;HON UN Equity;0.001899666
UNDESIRED MOMENTUM;2020-02-01 00:00:00;FFIV UW Equity;-0.005599285
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CMI UN Equity;-0.001948657
UNDESIRED MOMENTUM;2020-02-01 00:00:00;UHS UN Equity;0.003390341
UNDESIRED MOMENTUM;2020-02-01 00:00:00;TAP UN Equity;-0.00258232
UNDESIRED MOMENTUM;2020-02-01 00:00:00;2078185D UN Equity;0.001478794
UNDESIRED MOMENTUM;2020-02-01 00:00:00;EVRG UN Equity;-0.007311666
UNDESIRED MOMENTUM;2020-02-01 00:00:00;KSS UN Equity;-0.004686874
UNDESIRED MOMENTUM;2020-02-01 00:00:00;HOG UN Equity;0.000596646
UNDESIRED MOMENTUM;2020-02-01 00:00:00;BXP UN Equity;-0.004880195
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ISRG UW Equity;-0.004891205
UNDESIRED MOMENTUM;2020-02-01 00:00:00;PEG UN Equity;-0.003619036
UNDESIRED MOMENTUM;2020-02-01 00:00:00;KLAC UW Equity;0.00461903
UNDESIRED MOMENTUM;2020-02-01 00:00:00;GAP UN Equity;-0.004209758
UNDESIRED MOMENTUM;2020-02-01 00:00:00;DHI UN Equity;-0.001284461
UNDESIRED MOMENTUM;2020-02-01 00:00:00;AMAT UW Equity;0.00490624
UNDESIRED MOMENTUM;2020-02-01 00:00:00;WMT UN Equity;0.002152909
UNDESIRED MOMENTUM;2020-02-01 00:00:00;EMR UN Equity;0.002998215
UNDESIRED MOMENTUM;2020-02-01 00:00:00;SHW UN Equity;0.016035543
UNDESIRED MOMENTUM;2020-02-01 00:00:00;LIN UN Equity;0.007955487
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ORLY UW Equity;-4.65061E-05
UNDESIRED MOMENTUM;2020-02-01 00:00:00;STT UN Equity;0.00539366
UNDESIRED MOMENTUM;2020-02-01 00:00:00;WRB UN Equity;-0.00434381
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CHD UN Equity;-0.004177541
UNDESIRED MOMENTUM;2020-02-01 00:00:00;TT UN Equity;-0.000335536
UNDESIRED MOMENTUM;2020-02-01 00:00:00;INTU UW Equity;-0.01361994
UNDESIRED MOMENTUM;2020-02-01 00:00:00;TROW UW Equity;-0.001407659
UNDESIRED MOMENTUM;2020-02-01 00:00:00;JNJ UN Equity;-0.003321634
UNDESIRED MOMENTUM;2020-02-01 00:00:00;AIV UN Equity;-0.008511335
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CAT UN Equity;0.003210075
UNDESIRED MOMENTUM;2020-02-01 00:00:00;WAB UN Equity;-0.006088606
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ROL UN Equity;-0.00512508
UNDESIRED MOMENTUM;2020-02-01 00:00:00;HST UN Equity;-0.012283982
UNDESIRED MOMENTUM;2020-02-01 00:00:00;WHR UN Equity;0.002012733
UNDESIRED MOMENTUM;2020-02-01 00:00:00;APA UN Equity;0.001968919
UNDESIRED MOMENTUM;2020-02-01 00:00:00;APH UN Equity;0.000353567
UNDESIRED MOMENTUM;2020-02-01 00:00:00;BFH UN Equity;-0.002493563
UNDESIRED MOMENTUM;2020-02-01 00:00:00;KSU UN Equity;-0.001995824
UNDESIRED MOMENTUM;2020-02-01 00:00:00;FAST UW Equity;0.004610853
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CINF UW Equity;0.003288897
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ROK UN Equity;-0.003400293
UNDESIRED MOMENTUM;2020-02-01 00:00:00;AXP UN Equity;-0.005147957
UNDESIRED MOMENTUM;2020-02-01 00:00:00;LMT UN Equity;0.004446495
UNDESIRED MOMENTUM;2020-02-01 00:00:00;D UN Equity;-0.00608231
UNDESIRED MOMENTUM;2020-02-01 00:00:00;DHR UN Equity;0.009777315
UNDESIRED MOMENTUM;2020-02-01 00:00:00;T UN Equity;0.004203337
UNDESIRED MOMENTUM;2020-02-01 00:00:00;KEY UN Equity;0.003849621
UNDESIRED MOMENTUM;2020-02-01 00:00:00;FLIR UW Equity;-0.00251834
UNDESIRED MOMENTUM;2020-02-01 00:00:00;EG UN Equity;0.000379773
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ADM UN Equity;-0.000367865
UNDESIRED MOMENTUM;2020-02-01 00:00:00;SJM UN Equity;-0.005887693
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CPRT UW Equity;0.025991082
UNDESIRED MOMENTUM;2020-02-01 00:00:00;NEE UN Equity;0.006463251
UNDESIRED MOMENTUM;2020-02-01 00:00:00;PNC UN Equity;-0.002770001
UNDESIRED MOMENTUM;2020-02-01 00:00:00;EW UN Equity;0.008881082
UNDESIRED MOMENTUM;2020-02-01 00:00:00;JKHY UW Equity;-0.000595646
UNDESIRED MOMENTUM;2020-02-01 00:00:00;AOS UN Equity;-0.011295829
UNDESIRED MOMENTUM;2020-02-01 00:00:00;MTD UN Equity;0.002638484
UNDESIRED MOMENTUM;2020-02-01 00:00:00;CI UN Equity;0.003976036
UNDESIRED MOMENTUM;2020-02-01 00:00:00;HOLX UW Equity;-0.000760562
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ES UN Equity;0.000351187
UNDESIRED MOMENTUM;2020-02-01 00:00:00;OKE UN Equity;0.003774818
UNDESIRED MOMENTUM;2020-02-01 00:00:00;HSY UN Equity;0.007760836
UNDESIRED MOMENTUM;2020-02-01 00:00:00;KR UN Equity;0.005855385
UNDESIRED MOMENTUM;2020-02-01 00:00:00;GPN UN Equity;0.017846458
UNDESIRED MOMENTUM;2020-02-01 00:00:00;URI UN Equity;0.001790906
UNDESIRED MOMENTUM;2020-02-01 00:00:00;WMB UN Equity;-0.000311624
UNDESIRED MOMENTUM;2020-02-01 00:00:00;SPGI UN Equity;-0.005321971
UNDESIRED MOMENTUM;2020-02-01 00:00:00;RCL UN Equity;-0.000735621
UNDESIRED MOMENTUM;2020-02-01 00:00:00;MS UN Equity;-0.002373052
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ETR UN Equity;0.004480606
UNDESIRED MOMENTUM;2020-02-01 00:00:00;LUMN UN Equity;-0.001202344
UNDESIRED MOMENTUM;2020-02-01 00:00:00;SLB UN Equity;0.001673541
UNDESIRED MOMENTUM;2020-02-01 00:00:00;XRAY UW Equity;0.007992932
UNDESIRED MOMENTUM;2020-02-01 00:00:00;FDX UN Equity;-0.00269271
UNDESIRED MOMENTUM;2020-02-01 00:00:00;NTAP UW Equity;-0.006537941
UNDESIRED MOMENTUM;2020-02-01 00:00:00;EA UW Equity;-0.003766075
UNDESIRED MOMENTUM;2020-02-01 00:00:00;O UN Equity;-0.006757005
UNDESIRED MOMENTUM;2020-02-01 00:00:00;LHX UN Equity;-0.004460799
UNDESIRED MOMENTUM;2020-02-01 00:00:00;DRE UN Equity;-0.003316086
UNDESIRED MOMENTUM;2020-02-01 00:00:00;TSN UN Equity;0.006107752
UNDESIRED MOMENTUM;2020-02-01 00:00:00;ABT UN Equity;0.001752495
UNDESIRED MOMENTUM;2020-02-01 00:00:00;PH UN Equity;0.001274928
UNDESIRED MOMENTUM;2020-02-01 00:00:00;TTWO UW Equity;-0.005678105
UNDESIRED MOMENTUM;2020-02-01 00:00:00;NUE UN Equity;-0.001865617
UNDESIRED MOMENTUM;2020-02-01 00:00:00;AJG UN Equity;0.000121706
UNDESIRED MOMENTUM;2020-02-01 00:00:00;IDXX UW Equity;0.002866082
UNDESIRED MOMENTUM;2020-02-01 00:00:00;VRTX UW Equity;-0.002094722
UNDESIRED MOMENTUM;2020-02-01 00:00:00;MXIM UW Equity;-0.011255012
UNDESIRED MOMENTUM;2020-02-01 00:00:00;UPS UN Equity;-0.000636371
UNDESIRED MOMENTUM;2020-02-01 00:00:00;PAYX UW Equity;0.008081841
UNDESIRED MOMENTUM;2020-02-01 00:00:00;EBAY UW Equity;0.001270349
